Tile 1 (0,0): cycles 934 (nnz=807)
Tile 140 (8,11): cycles 966 (nnz=839)
Tile 141 (8,12): cycles 959 (nnz=832)
Tile 142 (8,13): cycles 961 (nnz=834)
Tile 143 (8,14): cycles 938 (nnz=811)
Tile 144 (8,15): cycles 960 (nnz=833)
Tile 145 (9,0): cycles 974 (nnz=847)
Tile 146 (9,1): cycles 932 (nnz=805)
Tile 147 (9,2): cycles 952 (nnz=825)
Tile 148 (9,3): cycles 985 (nnz=858)
Tile 149 (9,4): cycles 931 (nnz=804)
Tile 150 (9,5): cycles 943 (nnz=816)
Tile 151 (9,6): cycles 965 (nnz=838)
Tile 152 (9,7): cycles 993 (nnz=866)
Tile 153 (9,8): cycles 908 (nnz=781)
Tile 154 (9,9): cycles 936 (nnz=809)
Tile 155 (9,10): cycles 960 (nnz=833)
Tile 156 (9,11): cycles 951 (nnz=824)
Tile 157 (9,12): cycles 932 (nnz=805)
Tile 158 (9,13): cycles 957 (nnz=830)
Tile 159 (9,14): cycles 970 (nnz=843)
Tile 160 (9,15): cycles 972 (nnz=845)
Tile 161 (10,0): cycles 917 (nnz=790)
Tile 162 (10,1): cycles 981 (nnz=854)
Tile 163 (10,2): cycles 919 (nnz=792)
Tile 164 (10,3): cycles 970 (nnz=843)
Tile 165 (10,4): cycles 939 (nnz=812)
Tile 166 (10,5): cycles 964 (nnz=837)
Tile 167 (10,6): cycles 958 (nnz=831)
Tile 168 (10,7): cycles 931 (nnz=804)
Tile 169 (10,8): cycles 937 (nnz=810)
Tile 170 (10,9): cycles 923 (nnz=796)
Tile 171 (10,10): cycles 918 (nnz=791)
Tile 172 (10,11): cycles 986 (nnz=859)
Tile 173 (10,12): cycles 939 (nnz=812)
Tile 174 (10,13): cycles 933 (nnz=806)
Tile 175 (10,14): cycles 930 (nnz=803)
Tile 176 (10,15): cycles 929 (nnz=802)
Tile 177 (11,0): cycles 956 (nnz=829)
Tile 178 (11,1): cycles 947 (nnz=820)
Tile 179 (11,2): cycles 953 (nnz=826)
Tile 180 (11,3): cycles 904 (nnz=777)
Tile 181 (11,4): cycles 983 (nnz=856)
Tile 182 (11,5): cycles 954 (nnz=827)
Tile 183 (11,6): cycles 962 (nnz=835)
Tile 184 (11,7): cycles 962 (nnz=835)
Tile 185 (11,8): cycles 920 (nnz=793)
Tile 186 (11,9): cycles 985 (nnz=858)
Tile 187 (11,10): cycles 918 (nnz=791)
Tile 188 (11,11): cycles 931 (nnz=804)
Tile 189 (11,12): cycles 947 (nnz=820)
Tile 190 (11,13): cycles 942 (nnz=815)
Tile 191 (11,14): cycles 918 (nnz=791)
Tile 192 (11,15): cycles 936 (nnz=809)
Tile 193 (12,0): cycles 945 (nnz=818)
Tile 194 (12,1): cycles 934 (nnz=807)
Tile 195 (12,2): cycles 954 (nnz=827)
Tile 196 (12,3): cycles 939 (nnz=812)
Tile 197 (12,4): cycles 940 (nnz=813)
Tile 198 (12,5): cycles 952 (nnz=825)
Tile 199 (12,6): cycles 914 (nnz=787)
Tile 200 (12,7): cycles 947 (nnz=820)
Tile 201 (12,8): cycles 980 (nnz=853)
Tile 202 (12,9): cycles 934 (nnz=807)
Tile 203 (12,10): cycles 969 (nnz=842)
Tile 204 (12,11): cycles 920 (nnz=793)
Tile 205 (12,12): cycles 933 (nnz=806)
Tile 206 (12,13): cycles 956 (nnz=829)
Tile 207 (12,14): cycles 938 (nnz=811)
Tile 208 (12,15): cycles 941 (nnz=814)
Tile 209 (13,0): cycles 971 (nnz=844)
Tile 210 (13,1): cycles 957 (nnz=830)
Tile 211 (13,2): cycles 942 (nnz=815)
Tile 212 (13,3): cycles 923 (nnz=796)
Tile 213 (13,4): cycles 915 (nnz=788)
Tile 214 (13,5): cycles 943 (nnz=816)
Tile 215 (13,6): cycles 923 (nnz=796)
Tile 216 (13,7): cycles 931 (nnz=804)
Tile 217 (13,8): cycles 992 (nnz=865)
Tile 218 (13,9): cycles 940 (nnz=813)
Tile 219 (13,10): cycles 941 (nnz=814)
Tile 220 (13,11): cycles 929 (nnz=802)
Tile 221 (13,12): cycles 961 (nnz=834)
Tile 222 (13,13): cycles 923 (nnz=796)
Tile 223 (13,14): cycles 929 (nnz=802)
Tile 224 (13,15): cycles 945 (nnz=818)
Tile 225 (14,0): cycles 901 (nnz=774)
Tile 226 (14,1): cycles 968 (nnz=841)
Tile 227 (14,2): cycles 980 (nnz=853)
Tile 228 (14,3): cycles 942 (nnz=815)
Tile 229 (14,4): cycles 900 (nnz=773)
Tile 230 (14,5): cycles 957 (nnz=830)
Tile 231 (14,6): cycles 980 (nnz=853)
Tile 232 (14,7): cycles 921 (nnz=794)
Tile 233 (14,8): cycles 907 (nnz=780)
Tile 234 (14,9): cycles 948 (nnz=821)
Tile 235 (14,10): cycles 947 (nnz=820)
Tile 236 (14,11): cycles 940 (nnz=813)
Tile 237 (14,12): cycles 927 (nnz=800)
Tile 238 (14,13): cycles 981 (nnz=854)
Tile 239 (14,14): cycles 953 (nnz=826)
Tile 240 (14,15): cycles 949 (nnz=822)
Tile 241 (15,0): cycles 907 (nnz=780)
Tile 242 (15,1): cycles 926 (nnz=799)
Tile 243 (15,2): cycles 919 (nnz=792)
Tile 244 (15,3): cycles 927 (nnz=800)
Tile 245 (15,4): cycles 935 (nnz=808)
Tile 246 (15,5): cycles 865 (nnz=738)
Tile 247 (15,6): cycles 924 (nnz=797)
Tile 248 (15,7): cycles 910 (nnz=783)
Tile 249 (15,8): cycles 928 (nnz=801)
Tile 250 (15,9): cycles 915 (nnz=788)
Tile 251 (15,10): cycles 980 (nnz=853)
Tile 252 (15,11): cycles 932 (nnz=805)
Tile 253 (15,12): cycles 899 (nnz=772)
Tile 254 (15,13): cycles 974 (nnz=847)
Tile 255 (15,14): cycles 965 (nnz=838)
Tile 256 (15,15): cycles 974 (nnz=847)
